,location,target,type,quantile,forecast_date,target_end_date,value
0,US,6 day ahead inc death,point,,2020-06-21,2020-06-27,631.169035785235
1,US,5 day ahead inc death,point,,2020-06-21,2020-06-26,634.413533122293
2,US,4 day ahead inc death,point,,2020-06-21,2020-06-25,637.674682276134
3,US,3 day ahead inc death,point,,2020-06-21,2020-06-24,640.952568709326
4,US,2 day ahead inc death,point,,2020-06-21,2020-06-23,644.247278323033
5,US,1 day ahead inc death,point,,2020-06-21,2020-06-22,647.558897459297
6,US,6 day ahead cum death,point,,2020-06-21,2020-06-27,124205.90350857901
7,US,5 day ahead cum death,point,,2020-06-21,2020-06-26,123574.734472793
8,US,4 day ahead cum death,point,,2020-06-21,2020-06-25,122940.320939671
9,US,3 day ahead cum death,point,,2020-06-21,2020-06-24,122302.646257395
10,US,2 day ahead cum death,point,,2020-06-21,2020-06-23,121661.69368868599
11,US,1 day ahead cum death,point,,2020-06-21,2020-06-22,121017.446410363
12,01,6 day ahead inc death,point,,2020-06-21,2020-06-27,18.4841010565398
13,01,5 day ahead inc death,point,,2020-06-21,2020-06-26,17.8744230342187
14,01,4 day ahead inc death,point,,2020-06-21,2020-06-25,17.2121130283504
15,01,3 day ahead inc death,point,,2020-06-21,2020-06-24,16.5041219443343
16,01,2 day ahead inc death,point,,2020-06-21,2020-06-23,15.7576711816815
17,01,1 day ahead inc death,point,,2020-06-21,2020-06-22,14.980131164974502
18,02,6 day ahead inc death,point,,2020-06-21,2020-06-27,0.0053948655772924105
19,02,5 day ahead inc death,point,,2020-06-21,2020-06-26,0.00569733080651957
20,02,4 day ahead inc death,point,,2020-06-21,2020-06-25,0.00599988703006105
21,02,3 day ahead inc death,point,,2020-06-21,2020-06-24,0.0063025342752887105
22,02,2 day ahead inc death,point,,2020-06-21,2020-06-23,0.00660527256958687
23,02,1 day ahead inc death,point,,2020-06-21,2020-06-22,0.00690810194034697
24,04,6 day ahead inc death,point,,2020-06-21,2020-06-27,34.820309889633606
25,04,5 day ahead inc death,point,,2020-06-21,2020-06-26,33.6501913814161
26,04,4 day ahead inc death,point,,2020-06-21,2020-06-25,32.5220119393987
27,04,3 day ahead inc death,point,,2020-06-21,2020-06-24,31.4341600145547
28,04,2 day ahead inc death,point,,2020-06-21,2020-06-23,30.385089635598398
29,04,1 day ahead inc death,point,,2020-06-21,2020-06-22,29.373317606456798
30,05,6 day ahead inc death,point,,2020-06-21,2020-06-27,7.629119873046879
31,05,5 day ahead inc death,point,,2020-06-21,2020-06-26,7.63775634765625
