,location,target,type,quantile,forecast_date,target_end_date,value
0,17,1 day ahead cum death,quantile,0.01,2020-05-11,2020-05-12,2976.62
1,17,1 day ahead inc death,quantile,0.01,2020-05-11,2020-05-12,42.92
2,17,2 day ahead cum death,quantile,0.01,2020-05-11,2020-05-13,3055.5
3,17,2 day ahead inc death,quantile,0.01,2020-05-11,2020-05-13,45.0
4,17,3 day ahead cum death,quantile,0.01,2020-05-11,2020-05-14,3125.7
5,17,3 day ahead inc death,quantile,0.01,2020-05-11,2020-05-14,55.98
6,17,4 day ahead cum death,quantile,0.01,2020-05-11,2020-05-15,3217.8
7,17,4 day ahead inc death,quantile,0.01,2020-05-11,2020-05-15,52.96
8,17,5 day ahead cum death,quantile,0.01,2020-05-11,2020-05-16,3299.03
9,17,5 day ahead inc death,quantile,0.01,2020-05-11,2020-05-16,43.87
10,17,6 day ahead cum death,quantile,0.01,2020-05-11,2020-05-17,3364.09
11,17,6 day ahead inc death,quantile,0.01,2020-05-11,2020-05-17,49.98
12,17,7 day ahead cum death,quantile,0.01,2020-05-11,2020-05-18,3452.83
13,17,7 day ahead inc death,quantile,0.01,2020-05-11,2020-05-18,42.99
14,17,8 day ahead cum death,quantile,0.01,2020-05-11,2020-05-19,3522.15
15,17,8 day ahead inc death,quantile,0.01,2020-05-11,2020-05-19,42.96
16,17,9 day ahead cum death,quantile,0.01,2020-05-11,2020-05-20,3613.34
17,17,9 day ahead inc death,quantile,0.01,2020-05-11,2020-05-20,46.96
18,17,10 day ahead cum death,quantile,0.01,2020-05-11,2020-05-21,3687.78
19,17,10 day ahead inc death,quantile,0.01,2020-05-11,2020-05-21,44.94
20,17,11 day ahead cum death,quantile,0.01,2020-05-11,2020-05-22,3779.88
21,17,11 day ahead inc death,quantile,0.01,2020-05-11,2020-05-22,54.91
22,17,12 day ahead cum death,quantile,0.01,2020-05-11,2020-05-23,3870.96
23,17,12 day ahead inc death,quantile,0.01,2020-05-11,2020-05-23,52.94
24,17,13 day ahead cum death,quantile,0.01,2020-05-11,2020-05-24,3941.86
25,17,13 day ahead inc death,quantile,0.01,2020-05-11,2020-05-24,45.99
26,17,14 day ahead cum death,quantile,0.01,2020-05-11,2020-05-25,4015.98
27,17,14 day ahead inc death,quantile,0.01,2020-05-11,2020-05-25,52.91
28,17,15 day ahead cum death,quantile,0.01,2020-05-11,2020-05-26,4102.79
29,17,15 day ahead inc death,quantile,0.01,2020-05-11,2020-05-26,45.98
30,17,16 day ahead cum death,quantile,0.01,2020-05-11,2020-05-27,4177.99
31,17,16 day ahead inc death,quantile,0.01,2020-05-11,2020-05-27,56.97
32,17,17 day ahead cum death,quantile,0.01,2020-05-11,2020-05-28,4265.88
33,17,17 day ahead inc death,quantile,0.01,2020-05-11,2020-05-28,52.99
34,17,18 day ahead cum death,quantile,0.01,2020-05-11,2020-05-29,4355.95
35,17,18 day ahead inc death,quantile,0.01,2020-05-11,2020-05-29,53.99
36,17,19 day ahead cum death,quantile,0.01,2020-05-11,2020-05-30,4465.45
37,17,19 day ahead inc death,quantile,0.01,2020-05-11,2020-05-30,54.93
38,17,20 day ahead cum death,quantile,0.01,2020-05-11,2020-05-31,4534.62
39,17,20 day ahead inc death,quantile,0.01,2020-05-11,2020-05-31,57.89
40,17,21 day ahead cum death,quantile,0.01,2020-05-11,2020-06-01,4604.99
41,17,21 day ahead inc death,quantile,0.01,2020-05-11,2020-06-01,46.98
42,17,22 day ahead cum death,quantile,0.01,2020-05-11,2020-06-02,4709.49
43,17,22 day ahead inc death,quantile,0.01,2020-05-11,2020-06-02,49.99
44,17,23 day ahead cum death,quantile,0.01,2020-05-11,2020-06-03,4805.41
45,17,23 day ahead inc death,quantile,0.01,2020-05-11,2020-06-03,43.98
46,17,24 day ahead cum death,quantile,0.01,2020-05-11,2020-06-04,4862.77
47,17,24 day ahead inc death,quantile,0.01,2020-05-11,2020-06-04,48.96
48,17,25 day ahead cum death,quantile,0.01,2020-05-11,2020-06-05,4945.45
49,17,25 day ahead inc death,quantile,0.01,2020-05-11,2020-06-05,50.99
50,17,26 day ahead cum death,quantile,0.01,2020-05-11,2020-06-06,5052.45
51,17,26 day ahead inc death,quantile,0.01,2020-05-11,2020-06-06,52.83
52,17,27 day ahead cum death,quantile,0.01,2020-05-11,2020-06-07,5144.5
53,17,27 day ahead inc death,quantile,0.01,2020-05-11,2020-06-07,52.97
54,17,28 day ahead cum death,quantile,0.01,2020-05-11,2020-06-08,5213.43
55,17,28 day ahead inc death,quantile,0.01,2020-05-11,2020-06-08,51.97
56,17,29 day ahead cum death,quantile,0.01,2020-05-11,2020-06-09,5288.72
57,17,29 day ahead inc death,quantile,0.01,2020-05-11,2020-06-09,59.97
58,17,30 day ahead cum death,quantile,0.01,2020-05-11,2020-06-10,5375.82
59,17,30 day ahead inc death,quantile,0.01,2020-05-11,2020-06-10,54.98
60,17,31 day ahead cum death,quantile,0.01,2020-05-11,2020-06-11,5476.77
61,17,31 day ahead inc death,quantile,0.01,2020-05-11,2020-06-11,55.0
62,17,32 day ahead cum death,quantile,0.01,2020-05-11,2020-06-12,5565.86
63,17,32 day ahead inc death,quantile,0.01,2020-05-11,2020-06-12,52.99
64,17,33 day ahead cum death,quantile,0.01,2020-05-11,2020-06-13,5693.51
65,17,33 day ahead inc death,quantile,0.01,2020-05-11,2020-06-13,59.95
66,17,1 day ahead cum death,quantile,0.025,2020-05-11,2020-05-12,3036.875
67,17,1 day ahead inc death,quantile,0.025,2020-05-11,2020-05-12,48.0
68,17,2 day ahead cum death,quantile,0.025,2020-05-11,2020-05-13,3116.95
69,17,2 day ahead inc death,quantile,0.025,2020-05-11,2020-05-13,52.875
70,17,3 day ahead cum death,quantile,0.025,2020-05-11,2020-05-14,3203.925
71,17,3 day ahead inc death,quantile,0.025,2020-05-11,2020-05-14,57.975
72,17,4 day ahead cum death,quantile,0.025,2020-05-11,2020-05-15,3283.85
73,17,4 day ahead inc death,quantile,0.025,2020-05-11,2020-05-15,57.0
74,17,5 day ahead cum death,quantile,0.025,2020-05-11,2020-05-16,3375.625
75,17,5 day ahead inc death,quantile,0.025,2020-05-11,2020-05-16,51.95
76,17,6 day ahead cum death,quantile,0.025,2020-05-11,2020-05-17,3446.975
77,17,6 day ahead inc death,quantile,0.025,2020-05-11,2020-05-17,57.975
78,17,7 day ahead cum death,quantile,0.025,2020-05-11,2020-05-18,3509.675
79,17,7 day ahead inc death,quantile,0.025,2020-05-11,2020-05-18,55.875
80,17,8 day ahead cum death,quantile,0.025,2020-05-11,2020-05-19,3589.625
81,17,8 day ahead inc death,quantile,0.025,2020-05-11,2020-05-19,51.925
82,17,9 day ahead cum death,quantile,0.025,2020-05-11,2020-05-20,3669.725
83,17,9 day ahead inc death,quantile,0.025,2020-05-11,2020-05-20,54.975
84,17,10 day ahead cum death,quantile,0.025,2020-05-11,2020-05-21,3741.75
85,17,10 day ahead inc death,quantile,0.025,2020-05-11,2020-05-21,56.85
86,17,11 day ahead cum death,quantile,0.025,2020-05-11,2020-05-22,3821.85
87,17,11 day ahead inc death,quantile,0.025,2020-05-11,2020-05-22,56.95
88,17,12 day ahead cum death,quantile,0.025,2020-05-11,2020-05-23,3902.675
89,17,12 day ahead inc death,quantile,0.025,2020-05-11,2020-05-23,54.975
90,17,13 day ahead cum death,quantile,0.025,2020-05-11,2020-05-24,4002.375
91,17,13 day ahead inc death,quantile,0.025,2020-05-11,2020-05-24,56.0
92,17,14 day ahead cum death,quantile,0.025,2020-05-11,2020-05-25,4055.775
93,17,14 day ahead inc death,quantile,0.025,2020-05-11,2020-05-25,56.0
94,17,15 day ahead cum death,quantile,0.025,2020-05-11,2020-05-26,4165.65
